customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Predicted Churn,Churn Probability,Recommendation,Prediction Status
4602,1,0,0,1,62,1,2,2,1,1,1,1,1,1,2,0,0,26.0,1110,0,0,0.06,🤝 Maintain engagement,✅ Correct
1900,0,1,0,0,2,1,0,1,0,2,0,0,0,0,0,1,2,74.7,1128,1,1,0.65,📉 Offer retention benefit,✅ Correct
5205,1,0,1,0,2,1,0,1,0,0,0,0,0,0,0,1,2,70.35,369,0,1,0.58,📉 Offer retention benefit,❌ Incorrect
3788,0,0,1,0,48,1,2,1,2,2,2,0,2,0,2,1,0,96.9,3796,0,0,0.08,🤝 Maintain engagement,✅ Correct
5347,0,0,1,0,27,1,0,2,1,1,1,1,1,1,2,0,0,19.55,4358,0,0,0.08,🤝 Maintain engagement,✅ Correct
4112,1,0,1,1,70,1,0,0,0,2,2,2,2,2,2,1,0,80.4,4718,0,0,0.02,🤝 Maintain engagement,✅ Correct
2136,0,1,0,0,1,1,2,1,0,0,2,0,2,0,0,1,2,88.8,6283,1,1,0.64,📉 Offer retention benefit,✅ Correct
2031,0,0,1,0,46,1,2,1,0,2,2,0,2,0,1,1,2,94.65,3672,0,0,0.09,🤝 Maintain engagement,✅ Correct
4283,0,0,0,0,30,1,0,1,0,0,0,0,2,2,0,1,2,90.25,2395,1,1,0.7,📉 Offer retention benefit,✅ Correct
5284,1,0,0,0,15,1,2,0,2,0,0,0,0,2,0,1,0,64.65,6519,1,0,0.26,🤝 Maintain engagement,❌ Incorrect
4447,0,0,1,1,69,1,2,1,0,2,2,0,2,0,1,0,1,95.75,5215,0,0,0.18,🤝 Maintain engagement,✅ Correct
5634,0,0,0,0,65,1,0,2,1,1,1,1,1,1,2,1,1,19.55,402,0,0,0.02,🤝 Maintain engagement,✅ Correct
4525,0,1,1,1,72,1,0,1,2,0,2,2,2,2,2,1,1,104.1,5747,0,0,0.16,🤝 Maintain engagement,✅ Correct
2916,0,1,1,0,13,1,0,1,0,2,0,2,0,2,0,1,0,89.05,314,1,1,0.66,📉 Offer retention benefit,✅ Correct
1644,0,0,0,0,17,1,0,2,1,1,1,1,1,1,1,1,3,20.1,2417,0,0,0.07,🤝 Maintain engagement,✅ Correct
2507,0,0,1,0,51,1,2,1,2,0,2,2,2,2,1,1,2,111.55,4723,0,0,0.28,🤝 Maintain engagement,✅ Correct
2374,0,0,1,1,51,1,0,0,2,2,0,2,0,0,2,0,1,60.5,2713,0,0,0.05,🤝 Maintain engagement,✅ Correct
1325,1,0,1,0,72,1,2,0,2,2,2,2,2,2,2,1,0,90.95,5194,0,0,0.0,🤝 Maintain engagement,✅ Correct
2159,0,0,1,1,67,1,2,1,0,2,2,0,0,0,1,0,2,87.4,4854,1,0,0.33,🤝 Maintain engagement,❌ Incorrect
2357,0,0,0,0,34,1,0,2,1,1,1,1,1,1,0,0,3,19.7,5347,0,0,0.11,🤝 Maintain engagement,✅ Correct
2690,0,0,1,0,67,0,1,0,2,2,0,2,0,2,2,1,0,50.95,3053,0,0,0.04,🤝 Maintain engagement,✅ Correct
1938,1,0,1,0,49,1,0,2,1,1,1,1,1,1,1,1,0,20.05,6376,0,0,0.03,🤝 Maintain engagement,✅ Correct
4624,0,0,1,1,53,1,0,2,1,1,1,1,1,1,2,1,3,19.4,213,0,0,0.03,🤝 Maintain engagement,✅ Correct
3487,0,0,0,0,27,1,2,0,0,0,2,2,0,0,0,0,2,59.45,1073,0,0,0.08,🤝 Maintain engagement,✅ Correct
5690,1,1,0,0,23,1,0,1,0,2,0,0,2,2,0,1,2,94.75,1936,1,1,0.53,📉 Offer retention benefit,✅ Correct
4199,0,0,0,0,69,1,2,0,2,2,2,2,0,2,2,1,1,81.5,4607,0,0,0.05,🤝 Maintain engagement,✅ Correct
4274,1,0,1,1,2,0,1,0,0,0,0,2,0,0,0,0,0,29.05,3747,0,0,0.32,🤝 Maintain engagement,✅ Correct
4507,1,0,0,0,35,1,2,1,0,0,0,0,2,0,0,1,2,86.45,2633,1,0,0.49,🤝 Maintain engagement,❌ Incorrect
1622,1,0,1,0,46,1,0,0,2,2,0,2,0,2,1,0,3,70.6,2810,0,0,0.06,🤝 Maintain engagement,✅ Correct
4287,1,0,0,0,54,1,2,1,0,2,0,0,2,2,2,1,0,97.2,4319,0,0,0.26,🤝 Maintain engagement,✅ Correct
2034,1,0,1,0,56,1,2,1,0,2,0,0,2,2,1,1,2,98.25,4573,1,0,0.39,🤝 Maintain engagement,❌ Incorrect
868,1,0,1,0,9,1,0,1,0,0,2,0,0,0,0,1,0,75.75,5238,1,1,0.52,📉 Offer retention benefit,✅ Correct
6689,0,0,0,0,20,1,2,0,2,0,0,2,0,0,0,0,0,59.2,356,0,0,0.32,🤝 Maintain engagement,✅ Correct
3553,0,0,0,0,11,1,0,1,0,2,0,0,0,0,0,1,3,75.9,6257,0,0,0.39,🤝 Maintain engagement,✅ Correct
4449,1,1,1,0,30,1,2,1,0,2,0,0,2,0,0,1,2,90.05,2275,0,1,0.63,📉 Offer retention benefit,❌ Incorrect
2469,0,0,1,0,68,1,0,0,2,2,2,0,0,2,2,0,0,70.95,4011,0,0,0.0,🤝 Maintain engagement,✅ Correct
1673,0,1,1,0,38,1,2,1,0,2,2,0,2,2,0,1,2,102.6,3421,0,0,0.46,🤝 Maintain engagement,✅ Correct
2972,1,1,1,0,17,1,2,1,2,0,2,0,0,0,0,1,0,85.35,857,1,0,0.48,🤝 Maintain engagement,❌ Incorrect
1279,0,0,0,0,48,1,2,1,0,2,2,0,2,2,1,1,1,106.1,4294,1,0,0.38,🤝 Maintain engagement,❌ Incorrect
1023,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,43.8,3659,0,0,0.42,🤝 Maintain engagement,✅ Correct
7042,0,0,1,1,63,0,1,0,2,2,2,0,2,2,2,0,2,59.0,3196,0,0,0.08,🤝 Maintain engagement,✅ Correct
2082,1,0,0,0,3,1,0,0,0,0,2,0,2,2,1,1,2,69.95,1825,0,0,0.21,🤝 Maintain engagement,✅ Correct
946,1,0,0,0,48,1,2,2,1,1,1,1,1,1,1,0,0,24.35,262,0,0,0.07,🤝 Maintain engagement,✅ Correct
3525,0,0,0,0,66,0,1,0,0,0,0,2,0,0,1,0,1,29.45,1591,0,0,0.02,🤝 Maintain engagement,✅ Correct
6278,1,0,1,1,68,1,2,1,0,2,2,0,0,0,2,1,1,84.4,4746,0,0,0.04,🤝 Maintain engagement,✅ Correct
3282,0,1,0,0,17,1,0,0,0,0,0,0,0,0,0,1,2,45.05,5871,1,0,0.48,🤝 Maintain engagement,❌ Incorrect
1615,1,0,1,1,7,1,0,2,1,1,1,1,1,1,1,0,3,20.65,616,0,0,0.01,🤝 Maintain engagement,✅ Correct
4237,0,0,1,0,72,1,2,0,2,2,2,2,2,2,2,1,0,87.1,5058,0,0,0.01,🤝 Maintain engagement,✅ Correct
1036,1,0,1,0,29,1,0,2,1,1,1,1,1,1,0,0,3,19.85,4728,0,0,0.14,🤝 Maintain engagement,✅ Correct
6654,0,0,1,0,37,1,0,1,0,0,2,2,0,2,0,1,2,90.35,2962,0,0,0.3,🤝 Maintain engagement,✅ Correct
2329,1,0,0,0,34,1,2,1,2,2,2,0,2,2,0,1,3,109.8,3106,1,1,0.54,📉 Offer retention benefit,✅ Correct
6674,1,1,0,0,42,1,2,1,0,0,0,0,2,0,0,1,2,84.65,3068,1,1,0.6,📉 Offer retention benefit,✅ Correct
1766,1,0,1,1,59,1,2,0,2,2,0,2,0,0,1,0,3,65.5,3260,0,0,0.03,🤝 Maintain engagement,✅ Correct
3868,0,0,1,1,11,1,0,1,0,0,0,0,2,0,0,1,0,79.5,6264,1,1,0.59,📉 Offer retention benefit,✅ Correct
5269,0,1,1,1,60,1,2,1,2,0,0,0,0,0,0,1,2,80.95,4097,0,0,0.26,🤝 Maintain engagement,✅ Correct
1969,1,0,0,0,27,1,0,0,0,2,0,2,0,0,0,1,3,56.15,807,0,0,0.11,🤝 Maintain engagement,✅ Correct
2120,1,0,0,0,1,1,2,1,0,0,0,0,0,2,0,0,3,85.8,6214,1,1,0.65,📉 Offer retention benefit,✅ Correct
6054,0,1,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,79.1,5962,1,1,0.63,📉 Offer retention benefit,✅ Correct
2307,0,0,1,0,17,0,1,0,2,0,2,0,0,0,0,0,3,34.4,4857,0,0,0.22,🤝 Maintain engagement,✅ Correct
4700,0,0,1,0,58,1,0,2,1,1,1,1,1,1,2,0,3,20.75,346,0,0,0.02,🤝 Maintain engagement,✅ Correct
2060,0,0,1,1,1,1,0,2,1,1,1,1,1,1,1,0,3,18.8,1342,0,0,0.24,🤝 Maintain engagement,✅ Correct
5645,1,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,3,44.3,618,1,0,0.16,🤝 Maintain engagement,❌ Incorrect
5817,1,0,0,0,53,1,2,1,2,2,2,0,0,0,0,0,2,90.8,4176,0,0,0.08,🤝 Maintain engagement,✅ Correct
2920,0,0,0,0,35,1,2,2,1,1,1,1,1,1,0,1,2,25.6,6330,0,0,0.15,🤝 Maintain engagement,✅ Correct
847,0,0,1,1,50,1,2,1,2,0,2,0,2,2,0,0,1,105.95,4462,1,0,0.48,🤝 Maintain engagement,❌ Incorrect
2442,0,0,1,1,68,1,2,0,0,2,0,2,0,2,2,0,1,70.8,4099,0,0,0.0,🤝 Maintain engagement,✅ Correct
803,0,0,1,0,47,1,2,2,1,1,1,1,1,1,0,0,2,25.4,268,0,0,0.07,🤝 Maintain engagement,✅ Correct
2647,1,1,1,0,65,1,2,1,0,2,2,0,2,2,0,1,0,108.8,5558,0,0,0.35,🤝 Maintain engagement,✅ Correct
1393,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,1,2,69.75,2820,1,1,0.54,📉 Offer retention benefit,✅ Correct
3814,0,0,1,0,51,1,2,1,0,0,0,0,2,2,0,1,2,94.65,4067,1,1,0.54,📉 Offer retention benefit,✅ Correct
3407,1,0,0,0,46,1,2,1,0,0,0,0,2,2,0,0,0,96.05,3733,1,1,0.52,📉 Offer retention benefit,✅ Correct
838,1,0,0,0,9,1,2,1,0,0,0,0,0,0,0,1,2,76.85,5281,0,0,0.45,🤝 Maintain engagement,✅ Correct
5949,1,0,0,0,8,1,0,2,1,1,1,1,1,1,2,0,3,20.25,1252,0,0,0.06,🤝 Maintain engagement,✅ Correct
3077,0,0,0,0,14,1,2,2,1,1,1,1,1,1,1,1,1,24.8,2792,0,0,0.05,🤝 Maintain engagement,✅ Correct
6804,1,0,0,0,45,1,2,1,2,2,2,2,2,2,0,1,2,115.65,4315,0,0,0.22,🤝 Maintain engagement,✅ Correct
3849,1,0,0,0,8,1,2,1,0,0,0,0,0,0,0,1,1,74.6,4547,0,0,0.38,🤝 Maintain engagement,✅ Correct
3561,0,1,0,1,1,1,0,0,0,0,2,0,0,0,0,1,3,50.15,4226,1,0,0.41,🤝 Maintain engagement,❌ Incorrect
993,0,0,1,1,66,1,0,1,2,2,2,0,2,2,1,1,0,103.15,5535,0,0,0.14,🤝 Maintain engagement,✅ Correct
3326,0,0,1,1,72,1,2,0,2,2,2,2,0,0,2,0,1,72.1,4248,0,0,0.01,🤝 Maintain engagement,✅ Correct
6470,1,0,1,0,41,1,2,1,2,2,2,2,2,2,0,1,0,113.6,3902,1,0,0.5,🤝 Maintain engagement,❌ Incorrect
1932,1,0,1,1,23,1,2,2,1,1,1,1,1,1,2,0,3,25.1,4990,0,0,0.02,🤝 Maintain engagement,✅ Correct
4474,1,0,0,0,29,1,0,1,0,0,0,0,2,0,0,1,2,78.9,2021,1,0,0.38,🤝 Maintain engagement,❌ Incorrect
538,1,0,0,0,4,1,2,1,2,0,0,0,0,0,0,1,2,80.15,2774,0,0,0.25,🤝 Maintain engagement,✅ Correct
2298,0,0,1,1,6,1,2,2,1,1,1,1,1,1,2,0,3,25.4,956,0,0,0.06,🤝 Maintain engagement,✅ Correct
718,1,1,1,0,67,1,2,1,2,2,2,2,0,2,1,1,1,105.4,5537,0,0,0.12,🤝 Maintain engagement,✅ Correct
679,0,1,0,1,7,1,0,0,0,0,0,0,0,0,0,1,3,45.75,2979,0,0,0.28,🤝 Maintain engagement,✅ Correct
3878,0,0,1,1,56,1,2,2,1,1,1,1,1,1,1,1,3,24.45,800,0,0,0.01,🤝 Maintain engagement,✅ Correct
3414,1,0,1,0,72,1,2,2,1,1,1,1,1,1,2,0,1,25.0,1410,0,0,0.0,🤝 Maintain engagement,✅ Correct
6503,0,0,1,0,72,1,2,0,2,2,2,0,2,2,2,1,2,85.25,4972,0,0,0.02,🤝 Maintain engagement,✅ Correct
227,0,0,1,1,23,1,0,2,1,1,1,1,1,1,2,0,1,19.6,3629,0,0,0.04,🤝 Maintain engagement,✅ Correct
3084,1,0,0,1,35,1,2,0,0,0,0,0,0,0,0,0,3,50.15,1142,0,0,0.08,🤝 Maintain engagement,✅ Correct
6589,0,1,1,0,27,1,0,1,0,0,0,0,0,0,0,1,2,70.55,1548,0,0,0.36,🤝 Maintain engagement,✅ Correct
4852,1,0,1,1,26,1,2,0,0,2,0,2,0,0,0,1,2,60.05,1081,1,0,0.35,🤝 Maintain engagement,❌ Incorrect
5920,0,0,1,1,12,1,2,2,1,1,1,1,1,1,1,0,3,26.4,2731,0,0,0.05,🤝 Maintain engagement,✅ Correct
3325,1,0,0,0,40,1,0,2,1,1,1,1,1,1,2,0,3,20.15,6037,0,0,0.03,🤝 Maintain engagement,✅ Correct
170,0,0,1,1,7,0,1,0,2,2,2,0,2,2,0,0,3,58.85,3936,0,0,0.33,🤝 Maintain engagement,✅ Correct
4069,0,0,1,1,70,1,2,1,2,2,0,0,2,0,0,1,1,97.55,5297,0,0,0.18,🤝 Maintain engagement,✅ Correct
6304,0,0,1,1,60,1,0,2,1,1,1,1,1,1,2,0,1,19.65,304,0,0,0.02,🤝 Maintain engagement,✅ Correct
1150,0,0,1,1,39,0,1,0,0,0,0,0,0,0,1,1,1,25.25,6436,0,0,0.07,🤝 Maintain engagement,✅ Correct
5230,0,0,1,0,72,1,2,1,2,2,2,2,2,2,2,0,1,114.45,6165,0,0,0.1,🤝 Maintain engagement,✅ Correct
246,1,0,0,0,1,0,1,0,0,0,0,0,2,0,0,1,2,34.7,2942,1,1,0.57,📉 Offer retention benefit,✅ Correct
3461,0,0,1,1,54,1,2,0,0,2,0,2,2,0,1,1,2,70.7,3236,0,0,0.03,🤝 Maintain engagement,✅ Correct
6064,0,0,0,0,3,1,2,1,0,0,0,0,0,2,0,1,2,85.3,2287,1,1,0.76,📉 Offer retention benefit,✅ Correct
2671,1,0,1,1,63,1,0,0,2,2,2,2,2,0,2,0,1,75.55,3986,0,0,0.0,🤝 Maintain engagement,✅ Correct
889,0,0,1,1,71,1,2,1,0,2,0,2,0,0,2,1,2,84.8,5021,0,0,0.11,🤝 Maintain engagement,✅ Correct
4414,1,0,0,0,42,1,0,2,1,1,1,1,1,1,1,1,3,20.65,6460,0,0,0.06,🤝 Maintain engagement,✅ Correct
4942,0,0,0,0,47,1,0,2,1,1,1,1,1,1,2,0,0,20.45,6428,0,0,0.02,🤝 Maintain engagement,✅ Correct
4322,1,0,1,1,66,1,2,1,0,2,2,0,2,2,1,1,1,102.45,5277,1,0,0.31,🤝 Maintain engagement,❌ Incorrect
3086,1,0,1,0,21,1,2,1,2,0,2,0,2,2,0,1,0,104.4,1831,1,1,0.59,📉 Offer retention benefit,✅ Correct
5794,0,0,0,0,11,0,1,0,0,2,0,2,0,0,0,1,2,35.65,3622,0,0,0.23,🤝 Maintain engagement,✅ Correct
64,0,0,0,1,1,1,2,1,0,0,2,0,2,2,0,1,2,99.75,6511,1,1,0.71,📉 Offer retention benefit,✅ Correct
3470,1,1,1,0,55,1,2,1,0,2,2,2,0,0,0,0,2,90.45,4275,0,0,0.2,🤝 Maintain engagement,✅ Correct
497,0,0,0,0,69,1,2,1,0,2,2,2,2,0,2,1,1,97.65,5343,0,0,0.09,🤝 Maintain engagement,✅ Correct
3426,1,1,0,0,3,1,0,1,0,0,2,0,0,0,0,0,2,73.85,1565,0,0,0.43,🤝 Maintain engagement,✅ Correct
6101,0,0,0,0,4,1,0,0,0,0,2,2,2,2,0,1,2,74.4,2587,1,0,0.46,🤝 Maintain engagement,❌ Incorrect
2295,0,1,0,0,30,1,2,0,0,0,2,2,2,0,2,1,1,69.1,1723,0,0,0.1,🤝 Maintain engagement,✅ Correct
4564,1,0,0,0,5,1,2,1,0,0,2,2,0,0,0,1,2,82.75,3566,0,0,0.45,🤝 Maintain engagement,✅ Correct
7022,1,0,1,0,71,1,2,2,1,1,1,1,1,1,2,1,1,24.4,1231,0,0,0.09,🤝 Maintain engagement,✅ Correct
4470,1,0,0,0,29,1,2,0,0,2,0,0,0,0,1,1,2,55.25,1088,0,0,0.05,🤝 Maintain engagement,✅ Correct
1158,0,0,1,0,52,1,2,0,0,2,0,2,0,0,0,0,0,61.35,2752,0,0,0.05,🤝 Maintain engagement,✅ Correct
6312,0,0,0,0,68,1,2,0,2,2,2,0,0,2,1,0,1,76.75,4387,0,0,0.09,🤝 Maintain engagement,✅ Correct
260,1,0,1,1,46,1,0,2,1,1,1,1,1,1,2,0,3,19.4,6478,0,0,0.01,🤝 Maintain engagement,✅ Correct
3919,0,0,0,0,8,1,0,0,0,0,0,0,0,2,0,1,1,54.75,3719,0,0,0.22,🤝 Maintain engagement,✅ Correct
273,0,0,1,0,72,1,0,2,1,1,1,1,1,1,2,0,1,19.7,773,0,0,0.01,🤝 Maintain engagement,✅ Correct
5178,1,0,0,0,17,1,0,2,1,1,1,1,1,1,1,0,0,19.9,2807,0,0,0.1,🤝 Maintain engagement,✅ Correct
1413,0,0,0,0,3,1,0,1,0,2,2,2,2,2,0,1,2,107.95,2762,0,0,0.4,🤝 Maintain engagement,✅ Correct
4545,1,1,0,0,2,1,0,1,0,2,0,0,2,0,0,1,0,83.8,1104,0,1,0.59,📉 Offer retention benefit,❌ Incorrect
2890,1,0,0,0,9,1,0,1,2,0,0,0,0,0,0,1,1,74.25,5152,1,0,0.36,🤝 Maintain engagement,❌ Incorrect
6397,1,0,0,0,51,0,1,0,0,2,2,0,2,2,1,1,1,56.4,2528,0,0,0.24,🤝 Maintain engagement,✅ Correct
1771,1,0,1,1,6,1,0,2,1,1,1,1,1,1,2,0,3,20.1,3,0,0,0.07,🤝 Maintain engagement,✅ Correct
5250,1,0,1,0,3,1,2,1,0,0,0,0,2,2,0,0,2,94.9,2374,0,0,0.44,🤝 Maintain engagement,✅ Correct
4203,1,1,0,0,17,1,2,1,0,0,0,0,2,2,0,1,2,94.2,1065,0,1,0.71,📉 Offer retention benefit,❌ Incorrect
1316,0,0,1,0,30,1,2,0,0,0,0,0,0,0,0,0,2,49.9,818,0,0,0.11,🤝 Maintain engagement,✅ Correct
3626,0,0,0,0,31,1,2,0,0,2,0,2,2,0,0,1,2,71.05,1780,0,0,0.11,🤝 Maintain engagement,✅ Correct
5926,1,0,0,0,45,1,0,0,2,0,2,2,2,2,2,0,0,81.65,3127,0,0,0.02,🤝 Maintain engagement,✅ Correct
5853,0,0,1,0,64,1,2,1,2,2,2,0,0,0,1,0,0,89.45,4700,0,0,0.03,🤝 Maintain engagement,✅ Correct
2725,0,0,0,0,1,1,2,0,0,0,0,0,2,0,0,1,2,59.85,4846,1,0,0.3866666666666667,🤝 Maintain engagement,❌ Incorrect
5939,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.6,5448,1,1,0.52,📉 Offer retention benefit,✅ Correct
6832,0,1,1,1,61,1,2,1,0,2,0,0,2,2,1,0,2,99.0,4889,0,0,0.28,🤝 Maintain engagement,✅ Correct
686,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.05,1476,0,0,0.30175,🤝 Maintain engagement,✅ Correct
5318,0,0,0,0,9,0,1,0,0,0,0,0,2,2,0,1,2,45.4,3575,1,1,0.56,📉 Offer retention benefit,✅ Correct
1380,0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,0,0,114.45,6067,0,0,0.12,🤝 Maintain engagement,✅ Correct
5346,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.5,1484,1,0,0.3393333333333333,🤝 Maintain engagement,❌ Incorrect
6284,1,0,1,0,7,1,0,0,0,0,0,0,0,0,0,1,3,44.25,2721,0,0,0.33,🤝 Maintain engagement,✅ Correct
6107,1,0,1,0,66,1,2,1,0,2,2,2,0,0,1,1,0,90.55,5006,0,0,0.11,🤝 Maintain engagement,✅ Correct
6909,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.9,5454,1,1,0.5216666666666666,📉 Offer retention benefit,✅ Correct
840,0,0,1,1,40,1,0,2,1,1,1,1,1,1,0,1,0,20.4,5748,0,0,0.12,🤝 Maintain engagement,✅ Correct
61,0,0,0,0,16,1,2,0,0,2,2,0,0,2,0,1,0,71.4,387,0,0,0.32,🤝 Maintain engagement,✅ Correct
3780,1,0,0,0,2,1,0,1,0,2,0,0,2,0,0,1,0,87.15,1382,1,1,0.66,📉 Offer retention benefit,✅ Correct
2653,0,0,1,0,67,1,2,2,1,1,1,1,1,1,2,0,1,24.85,1036,0,0,0.02,🤝 Maintain engagement,✅ Correct
6324,1,0,1,0,41,1,0,1,2,2,2,0,2,2,1,1,0,104.45,3559,0,0,0.14,🤝 Maintain engagement,✅ Correct
1661,1,0,1,1,56,1,0,2,1,1,1,1,1,1,2,1,1,19.8,228,0,0,0.03,🤝 Maintain engagement,✅ Correct
2785,1,0,0,0,72,1,2,1,2,2,2,2,2,2,2,1,0,116.45,6029,0,0,0.13,🤝 Maintain engagement,✅ Correct
2239,1,0,1,1,3,1,2,1,0,0,0,0,0,2,0,1,0,84.75,2288,1,1,0.75,📉 Offer retention benefit,✅ Correct
6029,1,0,1,0,54,1,0,2,1,1,1,1,1,1,2,0,1,20.05,200,0,0,0.01,🤝 Maintain engagement,✅ Correct
907,0,1,0,0,52,1,2,1,0,2,2,2,2,2,0,1,2,110.75,4807,0,1,0.52,📉 Offer retention benefit,❌ Incorrect
2905,1,0,0,0,50,1,0,1,0,0,2,2,0,2,2,1,0,89.7,3666,0,0,0.04,🤝 Maintain engagement,✅ Correct
6638,0,0,0,0,14,1,2,1,0,0,0,2,2,0,0,1,2,89.95,332,1,1,0.71,📉 Offer retention benefit,✅ Correct
5540,0,0,1,0,27,1,0,0,2,0,0,0,0,0,1,0,1,48.7,772,0,0,0.13,🤝 Maintain engagement,✅ Correct
1391,1,1,1,0,72,1,2,1,2,2,2,2,0,0,2,1,0,96.6,5394,0,0,0.06,🤝 Maintain engagement,✅ Correct
2560,0,0,0,0,62,1,0,0,2,2,0,0,2,2,1,1,1,74.3,3977,0,0,0.07,🤝 Maintain engagement,✅ Correct
1219,1,0,0,0,12,1,0,0,0,2,0,2,0,0,0,1,2,54.3,5229,0,0,0.24,🤝 Maintain engagement,✅ Correct
83,1,1,0,0,44,1,0,0,0,0,2,2,2,2,1,0,0,74.85,2844,0,0,0.1,🤝 Maintain engagement,✅ Correct
4934,0,0,1,1,54,1,0,1,0,2,0,2,0,0,2,1,0,79.95,3706,0,0,0.06,🤝 Maintain engagement,✅ Correct
4138,1,0,0,0,68,1,0,2,1,1,1,1,1,1,2,0,0,20.05,697,0,0,0.03,🤝 Maintain engagement,✅ Correct
1536,0,0,0,0,20,1,0,2,1,1,1,1,1,1,0,0,3,19.4,3546,0,0,0.15,🤝 Maintain engagement,✅ Correct
1723,0,0,1,1,50,1,2,0,0,0,2,0,0,0,1,0,0,54.9,2263,0,0,0.04,🤝 Maintain engagement,✅ Correct
3808,0,0,0,0,58,1,2,2,1,1,1,1,1,1,2,1,1,24.45,931,0,0,0.06,🤝 Maintain engagement,✅ Correct
6656,0,0,1,1,35,1,2,1,0,2,0,0,2,0,0,1,0,89.65,2746,0,0,0.35,🤝 Maintain engagement,✅ Correct
4625,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,2,45.4,6024,0,1,0.53,📉 Offer retention benefit,❌ Incorrect
2744,0,0,1,1,63,1,2,0,2,0,2,2,0,2,2,0,3,75.7,3958,0,0,0.01,🤝 Maintain engagement,✅ Correct
277,1,0,1,0,58,1,2,1,2,2,2,0,2,2,1,1,1,110.65,5221,0,0,0.38,🤝 Maintain engagement,✅ Correct
6196,1,0,1,1,27,1,0,2,1,1,1,1,1,1,1,1,3,20.55,4804,0,0,0.02,🤝 Maintain engagement,✅ Correct
2567,1,0,1,0,71,1,2,1,2,2,2,2,2,2,2,1,1,115.15,6049,0,0,0.14,🤝 Maintain engagement,✅ Correct
2126,1,0,0,0,63,1,0,0,0,0,2,0,0,2,1,0,1,58.55,3040,0,0,0.06,🤝 Maintain engagement,✅ Correct
2195,0,0,1,0,71,1,2,1,0,2,2,0,0,2,0,1,0,93.25,5298,0,0,0.29,🤝 Maintain engagement,✅ Correct
5177,1,1,0,0,41,1,2,1,2,2,2,0,2,2,0,1,2,113.2,3968,1,0,0.39,🤝 Maintain engagement,❌ Incorrect
5092,0,1,0,0,13,1,0,1,0,0,0,0,2,2,0,1,2,90.5,371,1,1,0.68,📉 Offer retention benefit,✅ Correct
5118,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,0,2,79.0,795,1,1,0.7,📉 Offer retention benefit,✅ Correct
1350,1,0,1,1,68,1,0,2,1,1,1,1,1,1,2,1,0,19.35,535,0,0,0.01,🤝 Maintain engagement,✅ Correct
3701,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,1,3,48.75,4053,0,0,0.28,🤝 Maintain engagement,✅ Correct
1583,0,1,0,0,65,1,2,1,2,0,2,2,2,2,2,1,2,109.05,5576,0,0,0.2,🤝 Maintain engagement,✅ Correct
3979,0,1,1,0,72,1,2,2,1,1,1,1,1,1,2,1,0,25.0,1352,0,0,0.02,🤝 Maintain engagement,✅ Correct
1460,1,0,0,0,28,1,2,0,0,0,0,2,0,0,0,1,1,54.9,915,0,0,0.06,🤝 Maintain engagement,✅ Correct
4387,0,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,1,24.75,1425,0,0,0.0,🤝 Maintain engagement,✅ Correct
3592,1,0,0,0,2,1,0,1,2,2,0,0,2,0,0,1,2,91.15,1170,0,1,0.52,📉 Offer retention benefit,❌ Incorrect
351,1,0,0,1,18,1,0,2,1,1,1,1,1,1,1,0,0,20.15,3344,1,0,0.1,🤝 Maintain engagement,❌ Incorrect
1729,0,1,1,0,60,1,2,1,0,2,2,0,2,2,1,1,2,104.35,5122,0,0,0.27,🤝 Maintain engagement,✅ Correct
6084,1,1,0,0,26,1,2,0,0,0,0,2,0,2,0,1,2,66.05,1133,0,0,0.12,🤝 Maintain engagement,✅ Correct
5943,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,2,71.65,5571,1,1,0.67,📉 Offer retention benefit,✅ Correct
4033,1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,3,20.35,5866,1,0,0.28,🤝 Maintain engagement,❌ Incorrect
1077,0,0,1,1,68,1,2,0,2,2,2,2,2,2,2,1,1,92.2,5154,0,0,0.01,🤝 Maintain engagement,✅ Correct
5332,1,0,0,0,38,1,0,1,0,2,2,2,0,0,0,1,1,84.25,2841,1,0,0.37,🤝 Maintain engagement,❌ Incorrect
5533,1,1,1,0,42,1,2,1,2,0,2,0,2,2,1,1,0,105.2,3903,0,0,0.18,🤝 Maintain engagement,✅ Correct
